#STAMP depth report v1.2
#date=Sat Feb  6 11:34:24 PST 2016
#bam=HD753.barcode-deduped.bam
#bed=NSCLC_CLIN_OCT2014_intervals_exonic.bed
#len=130725
#min=0
#max=10079
#avg=2353.03
#med=2331
Description	Chr	Start	End	Length	Min_Depth	Max_Depth	Average_Depth	Median_Depth
RB1_ex_10	chr13	48941595	48941782	188	1241	1881	1671.64	1707.5
RB1_ex_11	chr13	48942630	48942761	132	1426	1909	1688.33	1700
RB1_ex_12	chr13	48947500	48947645	146	791	1137	1024.58	1050.5
RB1_ex_13	chr13	48951030	48951209	180	1392	2199	1919.06	1967
RB1_ex_14	chr13	48953715	48953810	96	607	1005	843.25	868
RB1_ex_15	chr13	48954170	48954235	66	113	294	181.727	166.5
RB1_ex_16	chr13	48954295	48954404	110	431	972	807.555	833.5
RB1_ex_17	chr13	48955375	48955626	252	748	2214	1634.46	1682
LPAR6_ex	chr13	48985970	48986111	142	1461	2074	1849.11	1882.5
RB1_ex_18	chr13	49027105	49027282	178	967	1507	1312.39	1343.5
RB1_ex_19	chr13	49030315	49030517	203	1046	1892	1593.58	1618
RB1_ex_20	chr13	49033800	49034007	208	401	2118	1482.86	1617.5
RB1_ex_21	chr13	49037835	49037984	150	777	1171	1043.29	1091
RB1_ex_22	chr13	49039110	49039277	168	90	1573	893.089	929.5
RB1_ex_23	chr13	49039315	49039518	204	1637	2383	2066.41	2073.5
RB1_ex_24	chr13	49047430	49047576	147	1140	1639	1455.59	1499
RB1_ex_25	chr13	49050815	49050983	169	1850	2660	2335.31	2361
RB1_ex_26	chr13	49051440	49051572	133	710	1036	920.534	954
RB1_ex_27	chr13	49054085	49054245	161	881	1374	1187.24	1208
KLHL1_ex	chr13	70681316	70681856	541	1163	2784	2262.02	2359
SLITRK1_ex	chr13	84453597	84455634	2038	1289	3082	2655.74	2717
LRFN5_ex	chr14	42355817	42357220	1404	1379	3612	2944.86	2992.5
C14orf177_ex	chr14	99183471	99183646	176	1443	2201	1896.84	1956
AKT1_ex	chr14	105246390	105246570	181	1931	3201	2767.8	2854
MKRN3_ex	chr15	23810934	23812061	1128	1424	3852	2927.95	2956
MKRN3_ex_2	chr15	23812104	23812496	393	1727	3390	2873.2	2989
MAP2K1_ex	chr15	66727329	66727602	274	963	1656	1326.51	1331
MAP2K1_ex_2	chr15	66729049	66729123	75	1227	1845	1566.67	1587
MAP2K1_ex_3	chr15	66729139	66729253	115	1219	1911	1646.43	1703
MAP2K1_ex_4	chr15	66735574	66735650	77	1010	1496	1258.19	1238
MAP2K1_ex_5	chr15	66735664	66735738	75	1336	1652	1527.17	1564
MAP2K1_ex_6	chr15	66737009	66737088	80	784	985	915.65	922.5
MAP2K1_ex_7	chr15	66774059	66774241	183	1253	1974	1688.15	1749
MAP2K1_ex_8	chr15	66777294	66777550	257	1600	3202	2660.56	2782
MAP2K1_ex_9	chr15	66779539	66779676	138	953	1670	1442.33	1508.5
MAP2K1_ex_10	chr15	66781504	66781654	151	855	1405	1233.3	1271
MAP2K1_ex_11	chr15	66781994	66782146	153	1163	1604	1445.78	1482
MAP2K1_ex_12	chr15	66782804	66782984	181	1223	1944	1676.82	1740
TP53_ex	chr17	7572889	7573037	149	1253	2022	1712.92	1723
TP53_ex_2	chr17	7573894	7574051	158	746	1198	1042.44	1060.5
TP53_ex_3	chr17	7576809	7576957	149	2167	2641	2458.74	2482
TP53_ex_4	chr17	7576984	7577173	190	1119	2294	1895.88	2037
TP53_ex_5	chr17	7577469	7577648	180	674	2005	1517.19	1661.5
TP53_ex_6	chr17	7578154	7578326	173	1229	1839	1622.82	1667
TP53_ex_7	chr17	7578339	7578589	251	1449	2091	1844.27	1838
TP53_ex_8	chr17	7579289	7579605	317	952	2400	1942.55	2077
TP53_ex_9	chr17	7579639	7579772	134	415	1535	855.276	803.5
TP53_ex_10	chr17	7579804	7579954	151	1204	1974	1656.95	1693
POLDIP2_ex	chr17	26684291	26684509	219	0	0	0	0
ERBB2_ex	chr17	37879768	37879938	171	1665	2943	2457.33	2543
ERBB2_ex_2	chr17	37880143	37880277	135	2115	2796	2501.56	2524
ERBB2_ex_3	chr17	37880943	37881204	262	1649	2606	2266.65	2278
ERBB2_ex_4	chr17	37881268	37881488	221	2142	2707	2416.99	2409
ERBB2_ex_5	chr17	37881538	37881678	141	1039	2116	1816.6	1879
ERBB2_ex_6	chr17	37881938	37882156	219	1547	2844	2393.15	2488
ERBB2_ex_7	chr17	37882788	37882929	142	1749	2464	2161.23	2192.5
CA10_ex	chr17	50008315	50008526	212	1959	3525	2921.78	3014.5
ZNF521_ex	chr18	22804281	22807572	3292	1734	3738	3180.55	3235
RIT2_ex	chr18	40503560	40503699	140	801	1791	1419.05	1477.5
SYT4_ex	chr18	40850388	40850535	148	1195	1816	1594.71	1611
SETBP1_ex	chr18	42529861	42533288	3428	1316	3515	2907.35	2961
SLC14A2_ex	chr18	43204627	43204777	151	960	1499	1263.28	1292
SLC14A2_ex_2	chr18	43249282	43249460	179	1037	1534	1339.86	1369
SMAD4_ex	chr18	48604649	48604802	154	1467	1900	1750.23	1798
DCC_ex	chr18	50683732	50683864	133	1229	1810	1600.44	1630
WDR7_ex	chr18	54398650	54398796	147	1113	1563	1414.66	1468
BCL2_ex	chr18	60985524	60985667	144	573	1209	972.083	1012
SERPINB3_ex	chr18	61328289	61328432	144	1568	2383	2081.66	2135.5
CDH7_ex	chr18	63477009	63477155	147	846	1142	1015.36	1018
CD226_ex	chr18	67563037	67563171	135	1873	2723	2390.96	2438
NETO1_ex	chr18	70526104	70526248	145	1002	1675	1459.5	1508
ZNF236_ex	chr18	74620319	74620472	154	354	531	466.506	466
STK11_ex	chr19	1206890	1207229	340	1527	4340	3278.18	3403.5
STK11_ex_2	chr19	1218385	1218525	141	1692	2458	2184.18	2232
STK11_ex_3	chr19	1219295	1219431	137	1519	2627	2231.28	2322
STK11_ex_4	chr19	1220350	1220519	170	1819	2844	2480.39	2529.5
STK11_ex_5	chr19	1220550	1220724	175	1590	2139	1953.96	1998
STK11_ex_6	chr19	1221180	1221361	182	2135	3228	2769.68	2814.5
STK11_ex_7	chr19	1221905	1222046	142	575	973	814.465	832.5
STK11_ex_8	chr19	1222960	1223204	245	1855	3352	2790.06	2903
STK11_ex_9	chr19	1226420	1226679	260	371	1466	1070.69	1150.5
MAP2K2_ex	chr19	4099176	4099272	97	781	1048	928.495	931
MAP2K2_ex_2	chr19	4099376	4099456	81	563	750	669.741	675
MAP2K2_ex_3	chr19	4110481	4110621	141	1229	1792	1572.86	1588
MAP2K2_ex_4	chr19	4117451	4117524	74	1203	1516	1410.53	1433.5
MAP2K2_ex_5	chr19	4117591	4117663	73	873	1274	1075.38	1084
KEAP1_ex	chr19	10597293	10597511	219	1038	1757	1509.51	1570
KEAP1_ex_2	chr19	10599833	10600090	258	862	1975	1567.19	1637
KEAP1_ex_3	chr19	10600303	10600514	212	1370	2541	2124.18	2190
KEAP1_ex_4	chr19	10602263	10602970	708	1529	2732	2314	2304.5
KEAP1_ex_5	chr19	10610073	10610710	638	897	2980	2240.86	2461
IGFL3_ex	chr19	46627115	46627261	147	1329	1927	1669.31	1695
PDYN_ex	chr20	1960990	1961521	532	1629	3401	2813.53	2976
PAK7_ex	chr20	9546528	9546985	458	2290	4263	3646.55	3788
U2AF1_ex	chr21	44524394	44524462	69	864	1247	1078.83	1078
U2AF1_ex_2	chr21	44524464	44524541	78	977	1269	1157.94	1198.5
DMD_ex	chrX	32429836	32430057	222	1138	1996	1640.93	1663.5
FGD1_ex	chrX	54497725	54497925	201	1453	2485	2066.23	2102
TRPC5_ex	chrX	111195250	111195640	391	693	1997	1595.8	1727
AMOT_ex	chrX	112024145	112024364	220	897	1575	1315.63	1338.5
DCAF12L2_ex	chrX	125298579	125298835	257	1228	1962	1763.42	1817
DCAF12L2_ex_2	chrX	125298859	125299288	430	1297	2439	2040.58	2124.5
DCAF12L2_ex_3	chrX	125299329	125299403	75	1386	1529	1446.84	1450
DCAF12L2_ex_4	chrX	125299449	125299801	353	555	1754	1300.17	1435
DCAF12L1_ex	chrX	125685269	125685520	252	1164	2119	1839.39	1965
DCAF12L1_ex_2	chrX	125685544	125685751	208	1901	2279	2127.31	2128.5
DCAF12L1_ex_3	chrX	125685759	125685831	73	1706	2038	1863.15	1842
DCAF12L1_ex_4	chrX	125685854	125685972	119	1303	1693	1514.39	1495
DCAF12L1_ex_5	chrX	125686009	125686084	76	1367	1647	1499.08	1487.5
DCAF12L1_ex_6	chrX	125686129	125686562	434	305	2122	1417.81	1698
RPS4Y1_ex	chrY	2712193	2712272	80	160	193	177.8	180
RPS4Y1_ex_2	chrY	2722643	2722721	79	114	142	130.278	131
RPS4Y1_ex_3	chrY	2733178	2733258	81	60	84	73.5679	73
ZFY_ex	chrY	2843138	2843272	135	122	165	149.689	151
ZFY_ex_2	chrY	2844743	2844868	126	58	84	72.6984	73.5
